dice,iou,precision,sensitivity,specificity,accuracy,pred_density,gt_density,image,source,channel_source,threshold,time_sec
0.4378399949590562,0.28027858448954496,0.5149958001875018,0.38079058892284784,0.9649213088039451,0.9128743489583035,0.06588216145833334,0.0891015625,10.png,RetCam,C6G6,P08,1.703
0.45224127128771957,0.2921910649885204,0.47076959563600507,0.43511617711514133,0.9521527509755652,0.9060839843749705,0.082353515625,0.0891015625,10.png,RetCam,C6G6,P10,1.703
0.45712009145858257,0.296277169031728,0.4346322342631725,0.48206196112798405,0.9386623211400954,0.8979785156249708,0.09882486979166667,0.0891015625,10.png,RetCam,C6G6,P12,1.703
0.45560669522695046,0.29500690906834925,0.4038510404019301,0.5225778167468499,0.9245429335162698,0.8887272135416378,0.11529622395833333,0.0891015625,10.png,RetCam,C6G6,P14,1.703
0.4536692932812451,0.29338439139187195,0.39250740454134736,0.5374104924738647,0.9186393070028404,0.8846712239583046,0.12199544270833333,0.0891015625,10.png,RetCam,C6G6,Triangle,1.703
0.474749772520396,0.31126025354206643,0.42751375395047775,0.5337205903841393,0.9300891976499517,0.8947721354166375,0.11123697916666667,0.0891015625,10.png,RetCam,C6G6,Triangle_clean,1.703
0.390434261265508,0.8335157183129744,0,0,0,0,0,0,10.png,RetCam,C6G6,SOFT_AUPRC,0
0.15456989247308583,0.08375819373632472,0.18178225647096335,0.1344439573286079,0.9408064954185806,0.868958333333305,0.0658984375,0.0891015625,10.png,RetCam,BH isolated,P08,1.617
0.16534730527551583,0.09012458093620088,0.17210037541980946,0.15910419406687157,0.9251325814428533,0.8568782552083054,0.082373046875,0.0891015625,10.png,RetCam,BH isolated,P10,1.617
0.17142956112089588,0.0937505919793719,0.16297833102806988,0.1808052023965436,0.9091692039395304,0.8442708333333058,0.09884765625,0.0891015625,10.png,RetCam,BH isolated,P12,1.617
0.17516202487297966,0.09598771357264595,0.15524882152026556,0.2009352623117781,0.893052160612916,0.8313834635416396,0.115322265625,0.0891015625,10.png,RetCam,BH isolated,P14,1.617
0.04062158311519147,0.02073187229436528,0.21822712709071476,0.022395148326749086,0.9921523221407081,0.9057454427083038,0.009143880208333333,0.0891015625,10.png,RetCam,BH isolated,Triangle,1.617
0.039085295514677654,0.01993217523703373,0.27402473834313024,0.021043402016651672,0.9945466500850166,0.9078059895833037,0.006842447916666667,0.0891015625,10.png,RetCam,BH isolated,Triangle_clean,1.617
0.11763280001931305,0.5365959939972813,0,0,0,0,0,0,10.png,RetCam,BH isolated,SOFT_AUPRC,0
0.1018123779322297,0.053636625141049804,0.1197332674733911,0.08855765015340912,0.9363144503051539,0.8607779947916386,0.06590169270833333,0.0891015625,10.png,RetCam,BHboost+G6,P08,1.615
0.10926555173786343,0.0577900042167712,0.1137234757181358,0.10514394271514499,0.9198471918463871,0.8472558593749724,0.08237955729166667,0.0891015625,10.png,RetCam,BHboost+G6,P10,1.615
0.11295462417732717,0.059857926907604796,0.10738277133821543,0.11913634370885608,0.9031297797217969,0.8332747395833062,0.09885416666666667,0.0891015625,10.png,RetCam,BHboost+G6,P12,1.615
0.11710004617759,0.06219132670318954,0.10378503485842001,0.13433435627643783,0.8865302971825233,0.81950846354164,0.11532877604166666,0.0891015625,10.png,RetCam,BHboost+G6,P14,1.615
0.03591151086272414,0.018284059532622302,0.189264552108089,0.019837790442781004,0.9916877510470363,0.9050944010416372,0.009339192708333333,0.0891015625,10.png,RetCam,BHboost+G6,Triangle,1.615
0.033069492889712546,0.016812740851885274,0.20171849427086042,0.018011106239946655,0.9930278599710896,0.9061523437499704,0.007955729166666667,0.0891015625,10.png,RetCam,BHboost+G6,Triangle_clean,1.615
0.09214611928265529,0.4769734944965284,0,0,0,0,0,0,10.png,RetCam,BHboost+G6,SOFT_AUPRC,0
