dice,iou,precision,sensitivity,specificity,accuracy,pred_density,gt_density,method
0.42872993169082724,0.27285566010442686,0.4458035639819728,0.4129158512719094,0.9257165640696619,0.860888671874972,0.11709309895833334,0.12641927083333335,gabor_raw_green_Hyst
0.37375651350064737,0.22982813865419047,0.5448895027621621,0.28442682047577394,0.9656213202962779,0.8795052083333047,0.06598958333333334,0.12641927083333335,gabor_raw_clahe_P08
0.4076849961823695,0.2560328799294929,0.516238506767485,0.3368524049849787,0.9543195063420967,0.8762597656249714,0.082490234375,0.12641927083333335,gabor_raw_clahe_P10
0.4314019987290695,0.2750239375413797,0.49118652986040146,0.3845916160262683,0.9423469615894478,0.8718359374999716,0.098984375,0.12641927083333335,gabor_raw_clahe_P12
0.34299971233208254,0.20700039395576963,0.21842765345807602,0.7982541971364718,0.5866546928797981,0.6134049479166467,0.4620052083333333,0.12641927083333335,gabor_raw_clahe_DTD40h85
0.34299971233208254,0.20700039395576963,0.21842765345807602,0.7982541971364718,0.5866546928797981,0.6134049479166467,0.4620052083333333,0.12641927083333335,gabor_raw_clahe_DTD40h90
0.34299971233208254,0.20700039395576963,0.21842765345807602,0.7982541971364718,0.5866546928797981,0.6134049479166467,0.4620052083333333,0.12641927083333335,gabor_raw_clahe_DTD40h92
0.37123029362338394,0.2279206766739468,0.24718563692578904,0.745184880008048,0.6715729382480261,0.6808789062499778,0.38111328125,0.12641927083333335,gabor_raw_clahe_DTD50h85
0.37123029362338394,0.2279206766739468,0.24718563692578904,0.745184880008048,0.6715729382480261,0.6808789062499778,0.38111328125,0.12641927083333335,gabor_raw_clahe_DTD50h90
0.37123029362338394,0.2279206766739468,0.24718563692578904,0.745184880008048,0.6715729382480261,0.6808789062499778,0.38111328125,0.12641927083333335,gabor_raw_clahe_DTD50h92
0.4013031870766979,0.25101894482600096,0.28376101192377684,0.6850860026777513,0.7497577916560809,0.7415820312499758,0.30521484375,0.12641927083333335,gabor_raw_clahe_DTD60h85
0.40295636633495363,0.2523139367270833,0.28541697955327455,0.6850860026777513,0.7517848891803389,0.7433528645833091,0.3034440104166667,0.12641927083333335,gabor_raw_clahe_DTD60h90
0.40295636633495363,0.2523139367270833,0.28541697955327455,0.6850860026777513,0.7517848891803389,0.7433528645833091,0.3034440104166667,0.12641927083333335,gabor_raw_clahe_DTD60h92
0.42245227169497385,0.26779048526720123,0.5391565060961266,0.34728087341632835,0.9570434186403184,0.879957682291638,0.08142903645833334,0.12641927083333335,gabor_raw_clahe_median7_P10
0.4291610969930477,0.2732050346929486,0.49957251803956787,0.3761458440621135,0.9454733123667501,0.8734993489583048,0.095185546875,0.12641927083333335,gabor_raw_clahe_Hyst
0.09844217790631106,0.05176922666381104,0.1434557554842773,0.07493047687710502,0.9352558465367584,0.8264941406249731,0.06603190104166666,0.12641927083333335,gabor_coh_green_P08
0.11331806639558298,0.06006209333816758,0.143443107868214,0.0936502214439969,0.9190726028826176,0.8147233072916401,0.08253580729166667,0.12641927083333335,gabor_coh_green_P10
0.1253230533777847,0.0668504798139174,0.14264585045188408,0.11175198269643843,0.9027999284553478,0.8027962239583072,0.09903971354166667,0.12641927083333335,gabor_coh_green_P12
0.23196705236319545,0.1312006389209252,0.1482428435353581,0.5329848594086588,0.5568332563234801,0.5538183593749819,0.454521484375,0.12641927083333335,gabor_coh_green_DTD40h85
0.2319761512512618,0.1312064604871905,0.14825027574449956,0.5329848594086588,0.5568593402989761,0.5538411458333152,0.4544986979166667,0.12641927083333335,gabor_coh_green_DTD40h90
0.2319761512512618,0.1312064604871905,0.14825027574449956,0.5329848594086588,0.5568593402989761,0.5538411458333152,0.4544986979166667,0.12641927083333335,gabor_coh_green_DTD40h92
0.22113073466400476,0.12430971683702528,0.1481429621591217,0.4358842311256474,0.6372836893174704,0.6118229166666467,0.3719661458333333,0.12641927083333335,gabor_coh_green_DTD50h85
0.2208816158813724,0.12415228680288007,0.14806529996402115,0.4346225151919779,0.6381109239689139,0.6123860677083134,0.371083984375,0.12641927083333335,gabor_coh_green_DTD50h90
0.2209047422734237,0.12416689961599227,0.14808608452284608,0.4346225151919779,0.6381705444843333,0.6124381510416467,0.37103190104166667,0.12641927083333335,gabor_coh_green_DTD50h92
0.20476547373678997,0.11406057021586498,0.14693228162952685,0.33767638273757916,0.7162883248125412,0.6684244791666449,0.29053385416666666,0.12641927083333335,gabor_coh_green_DTD60h85
0.203772932897697,0.11344497398451196,0.14660082267321944,0.33404573076518335,0.7185948935028276,0.6699804687499782,0.28805989583333336,0.12641927083333335,gabor_coh_green_DTD60h90
0.20295173891127435,0.1129361649910937,0.14618788291353005,0.3317797919455321,0.7195786320072468,0.6705533854166448,0.2869140625,0.12641927083333335,gabor_coh_green_DTD60h92
0.1086884443532045,0.057467234326728865,0.14048406187496817,0.0886291070140878,0.9215282228614523,0.8162337239583067,0.079755859375,0.12641927083333335,gabor_coh_green_median7_P10
0.21076926458626394,0.11779881734343578,0.14729888883197836,0.37035225048914144,0.6897422903220741,0.6493652343749788,0.31785481770833335,0.12641927083333335,gabor_coh_green_Hyst
0.10108254397833202,0.05323166821063685,0.1473082232300595,0.07693892264906867,0.9355502228316415,0.8270052083333064,0.06602864583333333,0.12641927083333335,gabor_coh_clahe_P08
0.11736847844711605,0.062342777704213176,0.14857030171557933,0.0969976310639363,0.9195570195703999,0.8155696614583068,0.08253580729166667,0.12641927083333335,gabor_coh_clahe_P10
0.131818313072084,0.07055968592051091,0.15003615328990008,0.11754557626941046,0.9036346156712187,0.8042578124999737,0.09904296875,0.12641927083333335,gabor_coh_clahe_P12
0.23399187643335448,0.1324976217894074,0.14896671099570435,0.5451385312595156,0.5493136188162142,0.5487858072916488,0.462626953125,0.12641927083333335,gabor_coh_clahe_DTD40h85
0.23399187643335448,0.1324976217894074,0.14896671099570435,0.5451385312595156,0.5493136188162142,0.5487858072916488,0.462626953125,0.12641927083333335,gabor_coh_clahe_DTD40h90
0.23399187643335448,0.1324976217894074,0.14896671099570435,0.5451385312595156,0.5493136188162142,0.5487858072916488,0.462626953125,0.12641927083333335,gabor_coh_clahe_DTD40h92
0.22454331474183692,0.12647073657512903,0.149377063689268,0.45197754660612527,0.6275394613286198,0.6053450520833136,0.38251302083333333,0.12641927083333335,gabor_coh_clahe_DTD50h85
0.22416023153660505,0.1262277349102094,0.14917588505001372,0.4507158306724558,0.6279903414764786,0.6055794270833136,0.38195963541666667,0.12641927083333335,gabor_coh_clahe_DTD50h90
0.22425212990838353,0.12628601936423198,0.14925729488205833,0.4507158306724558,0.628228823538156,0.605787760416647,0.38175130208333335,0.12641927083333335,gabor_coh_clahe_DTD50h92
0.2125251969946695,0.11889689109874167,0.15105500803193775,0.3583530744668971,0.7085488366546664,0.6642773437499784,0.2999088541666667,0.12641927083333335,gabor_coh_clahe_DTD60h85
0.2114297997788807,0.11821163058220574,0.1506234959527291,0.35456792666588877,0.7106541861054124,0.6656380208333117,0.29759114583333335,0.12641927083333335,gabor_coh_clahe_DTD60h90
0.21157398854607645,0.11830178446916835,0.15089595502655465,0.3538726954371321,0.7118354175671583,0.6665820312499783,0.29647135416666665,0.12641927083333335,gabor_coh_clahe_DTD60h92
